,Assembly accession,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality,orfs,pfam,ko,cog,cazymes,Orfs_anno_pfam%,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%,ASM name,Alias,Altitude,Anonymized name,Arrayexpress species,Arrayexpress strain or line,Assembly level,Assembly method,Assembly method resumed,Biomaterial provider,Bioproject accession,Biosample accession,Biosample model,Biosample title,Biotic relationship,Body sample site,Cell shape,Collected by,Collection date,Comment paragraph,Completion date,Contact email,Contact lab,Contigs,Country,Culture collection,Depth,Derived from,Description,Disease,ENA checklist,ENA-first-public,ENA-last-update,Elevation,Env biome,Env broad scale,Env feature,Env local scale,Env material,Env medium,Environment,Environmental sample,Estimated size,Excluded from refseq,FDA cvm ID,Finishing strategy (depth of coverage),First name,Ftp path,GOLD stamp ID,Gbrs paired ASM,Genbank accessions,Gene calling method,Genome name,Genome quality flags,Genome rep,Genome status,Genotype,Geographic location,Geographic location (city),Geographic location (country or region),Gram stain,Habitat,Host,Host age,Host disease,Host disease outcome,Host gender,Host health,Host name,Host resumed,Host scientific name,Host sex,Host taxid,Host tissue sampled,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Identification method,Identified by,Infraspecific name,Investigation type,Isol growth condt,Isolate,Isolation comments,Isolation country,Isolation site,Isolation source,Last name,Latitude,Locus tag prefix,Longitude,MLST,Mapping method and version,Material,Metagenome source,Misc param,Misc param: hmp supersite,Motility,Name,Ncbi taxon ID,Note,Organism,Organism name,Other clinical,Other environmental,Oxygen requirement,Paired ASM comp,Phenotypes,Plasmids,Project name,Project type,Publication,Publication date,Ref biomaterial,Refseq accessions,Refseq category,Refseq cds,Rel to oxygen,Relation to type material,Release type,SRA accession,Salinity,Sample accession,Sample name,Sample type,Seq rel date,Sequencing centers,Sequencing depth,Sequencing method,Sequencing platform,Sequencing platform resumed,Sequencing status,Source mat ID,Species taxid,Specific host,Sporulation,Strain,Strain name alias,Subject ID,Submission model,Submission package,Submitter,Subsrc note,Supplier name,Taxid,Temperature,Temperature optimum,Temperature range,Title,Trophic level,Type material,Type strain,Value,Version status,WGS master,pH,Terrestrial_coordinates,MAG,Origin
38,GCA_000224085.1,GCA_000224085.1_ASM22408v1_genomic,s__algicola (UID2846),99.34,0.83,33.33,95.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda ruestringensis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda ruestringensis,1,1,3842422,3842422,0.0,1,3842422,1,3842422,1,3842422,1,3842422,3842422,3842422,1,100.0,0.41358,0.0,Medium,3473,2788,1346,2289,83,80.27641808234955,38.75611862942701,65.90843651022172,2.38986467031385,ASM22408v1,,,,,,Complete Genome,,,,PRJNA52467,SAMN02232041,MIGS.ba,MIGS Cultured Bacterial/Archaeal sample from Muricauda ruestringensis DSM 13258,free living,,,,,Keywords: GSC:MIxS;MIGS:5.0,2011-08-19T00:00:00Z,shua@lbl.gov,,1.0,,,,,,,,,,,not provided; submitted under MIGS 2.1,,not provided; submitted under MIGS 2.1,,,,,,,,,,Susan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/085/GCA_000224085.1_ASM22408v1,Gi05354,GCF_000224085.1,CP002999,,Muricauda ruestringensis DSM 13258,,Full,Complete,,Germany,,Germany,Gram-,,,,,,,,,,,,,,,,,,,,,strain=DSM 13258,bacteria_archaea,11760940,,isolated by U. Maschmann,,"Seawater sediment suspension containing hexadecane; Germany, North Sea coast.",Seawater sediment suspension containing hexadecane,Hua,,,,,,not provided; submitted under MIGS 2.1,,,,,Joint Genome Institute,886377.0,,Muricauda ruestringensis DSM 13258,Muricauda ruestringensis DSM 13258,,,,identical,,,"Muricauda ruestringensis B1, DSM 13258",,,2013-07-12T00:00:00.000,DSM 13258,NC_015945,representative genome,3432.0,facultative,assembly from type material,Major,,,SAMN02232041,CP002999,,2011/08/19,US DOE Joint Genome Institute (JGI-PGF)|DOE Joint Genome Institute|JGI-PSF,,,,,complete,,111501.0,,,DSM 13258,,,MIGS.ba,MIGS.ba.5.0,DOE Joint Genome Institute,,,886377.0,,30C,Mesophile,,heterotroph,type strain of Muricauda ruestringensis,Yes,,latest,,,,False,Marine
39,GCA_000224335.2,GCA_000224335.2_BizArg_1.0_genomic,s__algicola (UID2846),99.34,0.07,0.0,98.99,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Algorimicrobium;s__Algorimicrobium argentinensis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algorimicrobium,Algorimicrobium argentinensis,70,70,3279329,3279329,0.0,9,112341,9,112341,30,31499,30,31499,377019,377019,24,83.60600000000002,0.33769,0.0296,High,3008,2347,1230,1931,47,78.02526595744679,40.89095744680851,64.19547872340425,1.5625,BizArg_1.0,,,,,,Contig,,,,PRJNA68111,SAMN02469766,,Sample from Bizionia argentinensis JUB59,,,,,,Bizionia argentinensis JUB59.This strain was isolated from surface seawater in Antarctica.,2011-08-23T00:00:00Z,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/335/GCA_000224335.2_BizArg_1.0,,GCF_000224335.1,AFXZ00000000,,Bizionia argentinensis JUB59,,Full,WGS,,Antarctica,,Antarctica,,,,,,,,,,,,,,,,,,,,,,strain=JUB59,,,,isolated from surface seawater in Antarctica,Antarctica,,surface seawater,,,,,,,,,,,,NCBI,1046627.0,,Bizionia argentinensis JUB59,Bizionia argentinensis JUB59,,,,identical,,,,,18842857,2013-12-19T00:00:00.000,,,representative genome,3095.0,,assembly from type material,Major,,,SAMN02469766,AFXZ,,2011/08/23,,,,,,assembly,,456455.0,,,JUB59,,,Generic,Generic.1.0,Departamento de Quimica Biologica - Facultad de Ciencias Exactas y Naturales - Universidad de Buenos Aires,,,1046627.0,,,,,,type strain of Bizionia argentinensis,,,latest,AFXZ00000000.1,,,False,Marine
45,GCA_000243235.1,GCA_000243235.1_ASM24323v1_genomic,s__algicola (UID2847),99.49,0.0,0.0,99.49,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;s__Gillisia limnaea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia limnaea,2,35,3966857,3963623,0.08199999999999999,1,3558876,6,236824,2,407981,16,95562,3558876,625392,2,100.0,0.37615,0.005,High,3516,2812,1393,2326,105,79.97724687144482,39.618885096700794,66.1547212741752,2.9863481228668936,ASM24323v1,,,,,,Scaffold,,,,PRJNA50579,SAMN02261365,,MIGS Cultured Bacterial/Archaeal sample from Gillisia limnaea DSM 15749,free living,,Rod-shaped,,,Keywords: GSC:MIxS;MIGS:5.0,2012-01-19T00:00:00Z,shua@lbl.gov,,35.0,,DSM 15749,,,,,,,,,not provided; submitted under MIGS 2.1,,not provided; submitted under MIGS 2.1,,,,Fresh water,,,,,,Susan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/235/GCA_000243235.1_ASM24323v1,Gi04190,GCF_000243235.1,AHKR00000000,,Gillisia limnaea DSM 15749,,Full,WGS,,Antarctica: McMurdo Dry Valleys,McMurdo Dry Valleys,Antarctica,Gram-,,,,,,,,,,,,,,,,,,,,,strain=DSM 15749,bacteria_archaea,15023957,,,Antarctica,,microbial mats in Lake Fryxel,Hua,-77.613983,,163.184624,,,not provided; submitted under MIGS 2.1,,,,Motile,Joint Genome Institute,865937.0,,Gillisia limnaea DSM 15749,Gillisia limnaea DSM 15749,,,,identical,,,"Gillisia limnaea R-8282, DSM 15749",,23450183,2013-07-19T00:00:00.000,"DSM 15749, LMG 21470",,representative genome,,aerobe,assembly from type material,Major,,,SAMN02261365,AHKR,,2012/01/24,JGI,,,,,WGS,,195907.0,,,DSM 15749,,,MIGS.ba,MIGS.ba.5.0,JGI,,,865937.0,,,Psychrophile,,chemoheterotroph,type strain of Gillisia limnaea,Yes,,latest,AHKR00000000.1,,Non_marine,False,Non_marine
46,GCA_000243275.1,GCA_000243275.1_ASM24327v1_genomic,f__Flavobacteriaceae (UID2817),99.65,3.0,38.46,84.65,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides odoratus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides odoratus,1,54,4301842,4296542,0.123,1,4301842,7,198887,1,4301842,22,70324,4301842,410147,1,100.0,0.3581,0.0,Medium,3785,2775,1350,2239,35,73.31571994715982,35.667107001321,59.15455746367238,0.9247027741083224,ASM24327v1,,,,,,Chromosome,,,,PRJNA61389,SAMN02256523,MIGS.ba,MIGS Cultured Bacterial/Archaeal sample from Myroides odoratus DSM 2801,free living,,,,,Keywords: GSC:MIxS;MIGS:5.0,2012-01-19T00:00:00Z,shua@lbl.gov,,54.0,, ,,,,,,,,,not provided; submitted under MIGS 2.1,,not provided; submitted under MIGS 2.1,,,,,,,,,,Susan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/275/GCA_000243275.1_ASM24327v1,Gi04621,GCF_000243275.1,CM001437.1,,Myroides odoratus DSM 2801,,Full,WGS,,Germany,,Germany,Gram-,,,,,,,,,,,,,,,,,,,,,strain=DSM 2801,bacteria_archaea,11760940.0,,isolated by M Stutzer in 1926,,,,Hua,,,,,,not provided; submitted under MIGS 2.1,,,,Nonmotile,Joint Genome Institute,929704.0,,Myroides odoratus DSM 2801,Myroides odoratus DSM 2801,,,,identical,,,Myroides odoratus DSM 2801,,,2013-07-17T00:00:00.000,"DSM 2801, ATCC 4651, IAM 14199, JCM 7458, NCTC 11036",NZ_CM001437.1,,,anaerobe,assembly from type material,Major,"SRR3926765,SRR402809,SRR402810",,SAMN02256523,AHKQ,,2012/01/24,DOE Joint Genome Institute,,,,,complete,,256.0,,,DSM 2801,,,MIGS.ba,MIGS.ba.5.0,DOE Joint Genome Institute,,,929704.0,,,Mesophile,,heterotroph,type strain of Myroides odoratus,Yes,,latest,AHKQ00000000.1,,,False,Unclassified
48,GCA_000252125.2,GCA_000252125.2_ASM25212v2_genomic,f__Flavobacteriaceae (UID2817),99.29,0.0,0.0,99.29,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium frigoris_A,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium frigoris_A,52,52,3934101,3934101,0.0,5,257011,5,257011,18,53348,18,53348,789461,789461,21,94.305,0.34373000000000004,0.03085,High,3411,2757,1429,2281,96,80.82673702726474,41.89387276458517,66.87188507768983,2.8144239226033423,ASM25212v2,,,,,,Contig,,,,PRJNA73123,SAMN02471905,,Sample from Flavobacterium frigoris PS1,,,,,2003,"Sea ice diatoms living in the same habitat as this bacterium have genes for ice-binding proteins.  These genes may have been acquired from bacteria. F. frigoris has a gene for an ice-binding protein that is 44% identical (at a.a. sequence level) to a diatom gene, and demonstrates that an opportunity for horizontal gene transfer from bacteria to diatoms exists.",2012-03-08T00:00:00Z,,,52.0,Antarctica: McMurdo Sound, ,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/252/125/GCA_000252125.2_ASM25212v2,,GCF_000252125.1,AHKF00000000,,Flavobacterium frigoris PS1,,Full,WGS,,Antarctica: McMurdo Dry Valleys,McMurdo Dry Valleys,Antarctica,,,,,,,,,,,,,,,,,,,,,,strain=PS1,,,,,Antarctica,,sea ice,,,,,,,,,,,,NCBI,1086011.0,isolated from diatom layer,Flavobacterium frigoris PS1,Flavobacterium frigoris PS1,,,,identical,,,,,,2013-12-19T13:48:25.503,,,representative genome,3590.0,,,Major,,,SAMN02471905,AHKF,,2012/03/08,University of Nevada Las Vegas,,,,,WGS,,229204.0,,,PS1,,,Generic,Generic.1.0,University of Nevada Las Vegas,,,1086011.0,,,,,,,,,latest,AHKF00000000.1,,,False,Unclassified
52,GCA_000258765.1,GCA_000258765.1_CBA3202_1.0_genomic,s__algicola (UID2847),98.95,0.0,0.0,98.95,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;s__Gillisia marina,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia marina,116,116,2981404,2981404,0.0,15,76588,15,76588,45,19122,45,19122,236964,236964,22,67.098,0.34853,0.03812,High,3038,2388,1237,1983,66,78.60434496379197,40.717577353522046,65.27320605661619,2.1724818959842,CBA3202_1.0,,,,,,Contig,Clc ngs cell v. 04-2012,Clc ngs cell v. 04-2012,,PRJNA156695,SAMN02470140,,Sample from Gillisia marina,,,,,2012,Draft genome sequence.,2012-04-13T00:00:00Z,,,116.0,South Korea: Jeju Island,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/258/765/GCA_000258765.1_CBA3202_1.0,,GCF_000258765.1,AJLT00000000,,Gillisia sp. CBA3202,,Full,WGS,,South Korea: Jeju Island,Jeju Island,South Korea,,,,,,,,,,,,,,,,,,,,,,strain=CBA3202,,,,,South Korea,,marine sand,,,,,,,,,,,,NCBI,1167637.0,,Gillisia marina,Gillisia sp. CBA3202,,,,identical,,,,,22740667,2013-12-19T00:00:00.000,,,representative genome,,,assembly from type material,Major,,,SAMN02470140,AJLT,,2012/04/13,Korea Basic Science Institute (KBSI),51.0x,,Ion Torrent,IonTorrent,WGS,,1167637.0,,,CBA3202,,,Generic,Generic.1.0,Korea Basic Science Institute (KBSI),,,1167637.0,,,,,,type strain of Gillisia marina,,,latest,AJLT00000000.1,,,False,Marine
54,GCA_000260835.1,GCA_000260835.1_ASM26083v1_genomic,s__algicola (UID2846),99.67,0.0,0.0,99.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella halotolerans,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Imtechella,Imtechella halotolerans,44,44,3086951,3086951,0.0,4,337071,4,337071,16,40975,16,40975,691666,691666,14,87.396,0.35503,0.04266,High,2709,2242,1182,1883,70,82.7611664820967,43.63233665559247,69.50904392764858,2.5839793281653747,ASM26083v1,,,,,,Contig,Velvet v. 1.2.03,Velvet v. 1.2.03,,PRJNA112533,SAMN02469995,,Sample from Imtechella halotolerans K1,,,,,,Whole genome sequence of halotolerant bacterium.,2012-04-10T00:00:00Z,,,44.0,India,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/835/GCA_000260835.1_ASM26083v1,,GCF_000260835.1,AJJU01000000,,Imtechella halotolerans K1,,Full,WGS,,India,,India,,,,,,,,,,,,,,,,,,,,,,strain=K1,,,,,,,water,,,,,,,,,,,,NCBI,946077.0,type strain of Imtechella halotolerans,Imtechella halotolerans K1,Imtechella halotolerans K1,,,,identical,,,,,22740661,2013-12-19T00:00:00.000,,,representative genome,2694.0,,assembly from type material,Major,,,SAMN02469995,AJJU,,2012/04/10,"Institute of Microbial Technology(IMTECH)-CSIR,Sector 39A,Chandigarh,160036",800.0x,,Illumina HiSeq,Illumina,,,1165090.0,,,K1,,,Generic,Generic.1.0,"Institute of Microbial Technology(IMTECH)-CSIR,Sector 39A,Chandigarh,160036",,,946077.0,,,,,,type strain of Imtechella halotolerans,,,latest,AJJU00000000.1,,,False,Unclassified
55,GCA_000264055.1,GCA_000264055.1_Flav123_1.0_genomic,f__Flavobacteriaceae (UID2817),99.12,0.12,0.0,98.52,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp000264055,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp000264055,285,285,3955605,3955587,0.0,41,33333,41,33333,136,8237,136,8237,90294,90294,14,22.626,0.34833000000000003,0.031580000000000004,High,3529,2631,1356,2184,79,74.55369793142532,38.42448285633324,61.88722017568716,2.238594502691981,Flav123_1.0,,,,,,Contig,Gs de novo assembler v. 2.6,Gs de novo assembler v. 2.6,,PRJNA165647,SAMN02471958,,Sample from Flavobacterium sp. ACAM 123,,,Bacilli,,1985,"Genome sequence of proteorhodopsin-bearing Flavobacterium isolate from a meromictic lagoon (Burton Lake) located in Eastern Antarctica. Will be used for comparative genomics, functional genomics (proteomics) and physiological studies.",2012-05-23T00:00:00Z,,,285.0,Antarctica: Burton Lake,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/264/055/GCA_000264055.1_Flav123_1.0,,GCF_000264055.1,AJXL00000000,,Flavobacterium sp. ACAM 123,,Full,WGS,,Antarctica: Burton Lake,Burton Lake,Antarctica,Negative,Aquatic,,,,,,,,,,,,,,,,,,,,strain=ACAM 123,,,,isolate from a meromictic lagoon (Burton Lake) located in Eastern Antarctica,Antarctica,,water from a saline meromictic lagoon,,-68.6260,,78.100,,,,,,,No,NCBI,1189620.0,,Flavobacterium sp. ACAM 123,Flavobacterium sp. ACAM 123,,,Aerobic,identical,,,,,,2013-12-19T13:48:50.047,,,,,,,Major,,ModerateHalophilic,SAMN02471958,AJXL,,2012/05/23,University of Tasmania,25.0x,,454,454,WGS,,1189620.0,,No,ACAM123,,,Generic,Generic.1.0,University of Tasmania,,,1189620.0,,10C,Psychrophilic,,,,,,latest,AJXL00000000.1,,Non_marine,False,Non_marine
56,GCA_000265385.1,GCA_000265385.1_ASM26538v1_genomic,s__algicola (UID2847),99.49,0.19,0.0,98.54,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sublithincola,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita sublithincola,1,1,3520671,3520671,0.0,1,3520671,1,3520671,1,3520671,1,3520671,3520671,3520671,1,100.0,0.36191,0.0,High,3193,2548,1223,2012,72,79.79956154087066,38.30253679924836,63.012840588787974,2.2549326652051356,ASM26538v1,,,,,,Complete Genome,,,,PRJNA46631,SAMN02232006,MIGS.ba,MIGS Cultured Bacterial/Archaeal sample from Aequorivita sublithincola DSM 14238,free living,,Rod-shaped,,,Keywords: GSC:MIxS;MIGS:5.0,2012-06-08T00:00:00Z,shua@lbl.gov,,1.0,,DSM 14238,,,,,,,,,not provided; submitted under MIGS 2.1,,not provided; submitted under MIGS 2.1,,,,Marine,,,,,,Susan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/385/GCA_000265385.1_ASM26538v1,Gi04179,GCF_000265385.1,CP003280.1,,Aequorivita sublithincola DSM 14238,,Full,Complete,,Germany,,Germany,Negative,,,,,,,,,,,,,,,,,,,,,strain=DSM 14238,bacteria_archaea,12361255,,,,sea water from Vestfold Hills Antarctica,sea water,Hua,-68.582,,77.966,,,not provided; submitted under MIGS 2.1,,,,Nonmotile,Joint Genome Institute,746697.0,,Aequorivita sublithincola DSM 14238,Aequorivita sublithincola DSM 14238,,,Aerobic,identical,,,Aequorivita sublithincola DSM 14238,,,2013-07-12T00:00:00.000,"DSM 14238, ACAM 643",NC_018013.1,representative genome,3140.0,obligate aerobe,assembly from type material,Major,"SRR388781,SRR402805,SRR402806",,SAMN02232006,CP003280,,2012/06/08,DOE Joint Genome Institute,,,,,complete,,101385.0,,,DSM 14238,,,MIGS.ba,MIGS.ba.5.0,DOE Joint Genome Institute,,,746697.0,,,Psychrotolerant,,chemoheterotroph,type strain of Aequorivita sublithincola,Yes,,latest,,,Marine,False,Marine
57,GCA_000265465.1,GCA_000265465.1_ASM26546v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium rhinotracheale,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Ornithobacterium,Ornithobacterium rhinotracheale,1,1,2399175,2399175,0.0,1,2399175,1,2399175,1,2399175,1,2399175,2399175,2399175,1,100.0,0.37218,0.0,High,2330,1677,894,1331,74,71.97424892703862,38.36909871244635,57.124463519313316,3.175965665236052,ASM26546v1,,,,,,Complete Genome,,,,PRJNA50745,SAMN02261366,MIGS.ba,MIGS Cultured Bacterial/Archaeal sample from Ornithobacterium rhinotracheale DSM 15997,free living,Airways,Bacilli,,,Keywords: GSC:MIxS;MIGS:5.0,2012-06-11T00:00:00Z,shua@lbl.gov,,1.0,,DSM 15997,,,,Pneumonia;Pleurisy;Air sacculitis,,,,,not provided; submitted under MIGS 2.1,,not provided; submitted under MIGS 2.1,,,,Host,,,,,,Susan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/465/GCA_000265465.1_ASM26546v1,Gi04609,GCF_000265465.1,CP003283.1,,Ornithobacterium rhinotracheale DSM 15997,,Full,Complete,,United Kingdom,,United Kingdom,Negative,,Turkey,,,,,,"Turkey, Meleagris gallopavo",Turkey,,,,,,,,,,,,strain=DSM 15997,bacteria_archaea,8123560,,,United Kingdom,,"Turkey, respiratory tract; United Kingdom",Hua,-68.582,,77.966,MLST.Ornithobacterium_rhinotracheale.1,,not provided; submitted under MIGS 2.1,,,,No,Joint Genome Institute,867902.0,,Ornithobacterium rhinotracheale DSM 15997,Ornithobacterium rhinotracheale DSM 15997,,,,identical,,,Ornithobacterium rhinotracheale DSM 15997,,,2013-07-19T00:00:00.000,"DSM 15997, CCUG 23171, LMG 9086",NC_018016.1,,2267.0,microanaerobe,assembly from type material,Major,"SRR3926758,SRR3926759",,SAMN02261366,CP003283,,2012/06/11,JGI,,,,,complete,,28251.0,,,DSM 15997,,,MIGS.ba,MIGS.ba.5.0,JGI,,,867902.0,,,Mesophile,,chemoheterotroph,type strain of Ornithobacterium rhinotracheale,Yes,,latest,,,Marine,False,Non_marine
62,GCA_000282055.1,GCA_000282055.1_CF136.fsa_genomic,f__Flavobacteriaceae (UID2817),99.65,1.06,0.0,94.35,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp000282055,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp000282055,113,113,5102016,5102002,0.0,18,89762,18,89762,60,24647,60,24647,298541,298540,34,72.477,0.33593,0.0308,High,4272,3338,1591,2666,282,78.1367041198502,37.24250936329589,62.406367041198514,6.601123595505617,CF136.fsa,,,,,,Contig,,,,PRJNA83049,SAMN00839621,,Flavobacterium sp. CF136,,,,,2010,"We sampled P. deltoides at sites along the Caney Fork River in central Tennessee and at Yadkin River in North Carolina, USA. These sites represent ecotypes and soil conditions that are common to this region. Approximately 1,100 diverse bacterial strains were collected to investigate the phylogenetic and functional diversity.",2012-07-27T00:00:00Z,landml@ornl.gov,,113.0,,,,,,,,,,,,,,,,,,,,,,,Miriam,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/282/055/GCA_000282055.1_CF136.fsa,,GCF_000282055.1,AKJZ00000000,,Flavobacterium sp. CF136,,Full,WGS,,USA: Tennessee,Tennessee,USA,,,"Cottonwood poplar, populus deltoides",,,,,,"Cottonwood poplar, Populus deltoides",Eastern cottonwood,,,,,,,,,,,,strain=CF136,,,,,United States,,root,Land,,,,,,,,,,,Oak Ridge National Laboratory,1144313.0,,Flavobacterium sp. CF136,Flavobacterium sp. CF136,,,,identical,,,,,23045501,2012-08-23T07:44:05.740,,,,4319.0,,,Major,SRR491270,,SAMN00839621,Flavobacterium sp. CF136,,2012/07/27,Oak Ridge National Lab,,,,,WGS,,1144313.0,,,CF136,,,Generic,Generic.1.0,Oak Ridge National Lab,,,1144313.0,,,,,,,,,latest,AKJZ00000000.1,,,False,Unclassified
63,GCA_000282115.1,GCA_000282115.1_Chryseobacterium.strCF314_v1.0_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp000744495,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp000744495,119,119,4484672,4484672,0.0,18,80113,18,80113,60,21119,60,21119,336918,336918,29,67.587,0.36615,0.02338,High,4068,3115,1464,2473,131,76.5732546705998,35.988200589970496,60.791543756145536,3.2202556538839717,Chryseobacterium.strCF314_v1.0,,,,,,Contig,,,,PRJNA83055,SAMN00839624,,Chryseobacterium sp. CF314,,,,,2010,"We sampled P. deltoides at sites along the Caney Fork River in central Tennessee and at Yadkin River in North Carolina, USA. These sites represent ecotypes and soil conditions that are common to this region. Approximately 1,100 diverse bacterial strains were collected to investigate the phylogenetic and functional diversity.",2012-07-27T00:00:00Z,landml@ornl.gov,,119.0,,,,,,,,,,,,,,,,,,,,,,,Miriam,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/282/115/GCA_000282115.1_Chryseobacterium.strCF314_v1.0,,GCF_000282115.1,AKJY00000000,,Chryseobacterium sp. CF314,,Full,WGS,,USA: Tennessee,Tennessee,USA,,,"Cottonwood poplar, populus deltoides",,,,,,"Cottonwood poplar, Populus deltoides",Eastern cottonwood,,,,,,,,,,,,strain=CF314,,,,,United States,,root,Land,,,,,,,,,,,Oak Ridge National Laboratory,1144316.0,,Chryseobacterium sp. CF314,Chryseobacterium sp. CF314,,,,identical,,,,,23045501,2012-08-23T07:44:05.790,,,,4113.0,,assembly from type material,Major,SRR491273,,SAMN00839624,Chryseobacterium sp. CF314,,2012/07/27,Oak Ridge National Lab,,,,,WGS,,1144316.0,,,CF314,,,Generic,Generic.1.0,Oak Ridge National Lab,,,1144316.0,,,,,,,,,latest,AKJY00000000.1,,,False,Unclassified
